截止日期_EndDt,区县代码_CountyCd,区县名称_CountyNm,所属城市名称_CityNm,所属省份名称_ProvNm,地区生产总值(亿元)_RegGDP,地区生产总值：第一产业(亿元)_RegGDPPrim,地区生产总值：第一产业增长率(%)_RegGDPPrimGrow,地区生产总值：第二产业(亿元)_RegGDPSecd,地区生产总值：第二产业增长率(%)_RegGDPSecdGrow,地区生产总值：第三产业(亿元)_RegGDPTer,地区生产总值：第三产业增长率(%)_RegGDPTerGrow,地区生产总值增长率(%)_RegGDPGrow,人均地区生产总值(元)_RegGDPCap,
2018-12-31,"321181","丹阳市","镇江市","江苏省","1250.25","48.56","-9.10","631.07","4.00","570.62","2.50","2.80","126736.00"
2018-12-31,"321182","扬中市","镇江市","江苏省","542.00","18.36","1.50","273.24","4.90","250.40","5.10","5.00","157742.00"
2018-12-31,"321183","句容市","镇江市","江苏省","571.10","46.41","1.10","264.19","4.80","260.50","7.10","5.50","91077.00"
2018-12-31,"321200","泰州市","泰州市","江苏省","5107.63","280.05","2.70","2434.01","6.80","2393.57","7.00","6.70","109988.00"
2018-12-31,"321202","海陵区","泰州市","江苏省","622.02","8.47",,"299.21",,"314.34",,"6.50","129372.00"
2018-12-31,"321203","高港区","泰州市","江苏省","549.99","13.26","2.60","327.10","8.70","209.63","7.90","8.20","216446.00"
2018-12-31,"321204","姜堰区","泰州市","江苏省","715.58","47.47",,"327.91",,"340.20",,"6.80","97951.00"
2018-12-31,"321271","泰州医药高新技术产业开发区","泰州市","江苏省","262.52",,,,,,,"8.20",
2018-12-31,"321281","兴化市","泰州市","江苏省","905.13","124.85","2.90","339.92","2.30","440.36","6.90","4.50","72422.00"
2018-12-31,"321282","靖江市","泰州市","江苏省","1002.05","24.44","2.50","492.51","7.10","485.10","7.30","7.10","146061.00"
2018-12-31,"321283","泰兴市","泰州市","江苏省","1050.34","60.42",,"490.63",,"499.29",,"7.20","97697.00"
2018-12-31,"321300","宿迁市","宿迁市","江苏省","2750.72","300.84","3.00","1279.54","7.40","1170.34","7.30","6.80","55906.00"
2018-12-31,"321302","宿城区","宿迁市","江苏省","339.11","23.56","2.80","131.21","4.80","184.34","7.40","6.10","54735.00"
2018-12-31,"321311","宿豫区","宿迁市","江苏省","302.82","29.01","3.10","167.87","7.00","105.95","8.50","7.10","63099.00"
2018-12-31,"321322","沭阳县","宿迁市","江苏省","825.45","97.35",,"373.98",,"354.11",,"6.80","52704.00"
2018-12-31,"321323","泗阳县","宿迁市","江苏省","479.22","61.22","2.80","236.25","7.90","181.75","7.00","6.90","56602.00"
2018-12-31,"321324","泗洪县","宿迁市","江苏省","478.95","69.99","3.20","203.20","6.20","205.76","8.80","6.90","53303.00"
2018-12-31,"330000","浙江省","浙江省","浙江省","58002.80","1975.90","1.90","25308.10","6.70","30718.80","7.80","7.10","98643.00"
2018-12-31,"330100","杭州市","杭州市","浙江省","13509.20","305.51",,"4571.93","5.80","8631.71","7.50","6.70","140180.00"
2018-12-31,"330102","上城区","杭州市","浙江省","1102.70",,,"404.93",,"697.78",,"5.30","318241.00"
2018-12-31,"330103","下城区","杭州市","浙江省","928.90",,,,,"891.31",,"6.10",
2018-12-31,"330104","江干区","杭州市","浙江省","675.50",,,,,"543.91",,"4.10",
2018-12-31,"330105","拱墅区","杭州市","浙江省","581.80",,,"108.04",,"473.76",,"4.20","102431.00"
2018-12-31,"330106","西湖区","杭州市","浙江省","1202.30",,,,,"1088.67",,"6.00","142196.00"
2018-12-31,"330108","滨江区","杭州市","浙江省","1350.70","0.74",,"672.26",,"677.66",,"11.00","363568.00"
2018-12-31,"330109","萧山区","杭州市","浙江省","2106.37","65.58",,"979.73",,"1061.06",,"5.30","124859.00"
2018-12-31,"330110","余杭区","杭州市","浙江省","2312.45","50.46","1.70","629.68","5.90","1632.30","13.60","11.20","150208.00"
2018-12-31,"330111","富阳区","杭州市","浙江省","764.61","45.29",,"332.90",,"386.42",,"5.70","103256.00"
2018-12-31,"330112","临安区","杭州市","浙江省","539.63","2.40","2.40","4.80","2.40","11.30","2.40","7.20","91154.00"
2018-12-31,"330122","桐庐县","杭州市","浙江省","391.99","23.53","1.90","195.56","5.40","172.90","6.10","5.50","91054.00"
2018-12-31,"330127","淳安县","杭州市","浙江省","243.19","35.99","3.40","67.82","-2.20","139.38","8.80","4.20","68407.00"
2018-12-31,"330182","建德市","杭州市","浙江省","367.90","33.65","2.20","165.50","5.30","168.75","12.10","7.60","82581.00"
2018-12-31,"330200","宁波市","宁波市","浙江省","10745.46","305.96","2.20","5507.53","6.20","4931.97","8.10","7.00","132603.00"
2018-12-31,"330203","海曙区","宁波市","浙江省","1112.21","15.20","2.30","455.04","5.20","782.16","8.10","7.02","136300.00"
2018-12-31,"330205","江北区","宁波市","浙江省","587.74","7.94","-3.20","179.47","8.80","333.17","10.60","9.85","130464.00"
2018-12-31,"330206","北仑区","宁波市","浙江省","1840.74","8.07","1.00","972.74","5.60","637.57","9.60","7.33","386302.00"
2018-12-31,"330211","镇海区","宁波市","浙江省","961.21","6.50","1.80","729.00","0.80","253.69","8.60","3.29","410497.00"
2018-12-31,"330212","鄞州区","宁波市","浙江省","1820.11","25.14","0.80","622.60","4.10","1172.38","5.60","5.25","135380.00"
2018-12-31,"330213","奉化区","宁波市","浙江省","602.36","30.01","2.50","355.21","4.60","217.14","7.90","5.76","117419.00"
2018-12-31,"330225","象山县","宁波市","浙江省","531.65","73.42","2.90","225.59","4.90","232.64","10.50","6.81","100786.00"
2018-12-31,"330226","宁海县","宁波市","浙江省","603.64","43.40","2.50","315.97","7.60","244.27","8.90","7.86","88316.00"
2018-12-31,"330281","余姚市","宁波市","浙江省","1105.08","44.08","2.60","642.43","8.30","418.57","8.10","7.75","98800.00"
2018-12-31,"330282","慈溪市","宁波市","浙江省","1737.03","52.24","2.20","1052.59","9.60","632.20","11.00","10.03","115379.00"
2018-12-31,"330300","温州市","温州市","浙江省","6006.16","141.75","2.00","2379.53","7.60","3484.88","8.20","7.80","65055.00"
2018-12-31,"330302","鹿城区","温州市","浙江省","1024.31","1.77",,"254.29",,"768.25",,"6.80","82429.00"
2018-12-31,"330303","龙湾区","温州市","浙江省","681.90","2.76",,"356.44",,"288.93",,"7.40","89372.00"
2018-12-31,"330304","瓯海区","温州市","浙江省","584.91","6.40",,"282.97",,"295.54",,"7.80","61958.00"
2018-12-31,"330305","洞头区","温州市","浙江省","101.15","5.66",,"36.62",,"58.87",,"8.90","98685.00"
2018-12-31,"330324","永嘉县","温州市","浙江省","414.47","14.61",,"177.40",,"222.45",,"8.60","49798.00"
2018-12-31,"330326","平阳县","温州市","浙江省","460.17","16.92",,"179.25",,"263.99",,"9.20","57611.00"
2018-12-31,"330327","苍南县","温州市","浙江省","560.59","33.02",,"201.23",,"326.34",,"7.20","44975.00"
